STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,PRCP,SNOW,SNWD,TMAX
US1MAMD0125,"TEWKSBURY 3.6 SSE, MA US",42.570834,-71.19813,30.8,5/31/2023,0,0,0,
US1MAMD0125,"TEWKSBURY 3.6 SSE, MA US",42.570834,-71.19813,30.8,6/1/2023,0,0,0,
US1MAMD0125,"TEWKSBURY 3.6 SSE, MA US",42.570834,-71.19813,30.8,6/2/2023,0,0,0,
US1MAMD0125,"TEWKSBURY 3.6 SSE, MA US",42.570834,-71.19813,30.8,6/3/2023,0.61,0,0,
US1MAMD0125,"TEWKSBURY 3.6 SSE, MA US",42.570834,-71.19813,30.8,6/4/2023,0.03,0,0,
US1MAMD0125,"TEWKSBURY 3.6 SSE, MA US",42.570834,-71.19813,30.8,6/5/2023,0.26,0,0,
US1MAMD0125,"TEWKSBURY 3.6 SSE, MA US",42.570834,-71.19813,30.8,6/6/2023,0.22,0,0,
US1MAMD0125,"TEWKSBURY 3.6 SSE, MA US",42.570834,-71.19813,30.8,6/7/2023,0,0,0,
US1MAMD0125,"TEWKSBURY 3.6 SSE, MA US",42.570834,-71.19813,30.8,6/8/2023,0,0,0,
US1MAMD0125,"TEWKSBURY 3.6 SSE, MA US",42.570834,-71.19813,30.8,6/9/2023,0.56,0,0,
US1MAMD0125,"TEWKSBURY 3.6 SSE, MA US",42.570834,-71.19813,30.8,6/10/2023,0.25,0,0,
US1MAMD0125,"TEWKSBURY 3.6 SSE, MA US",42.570834,-71.19813,30.8,6/11/2023,0.08,0,0,
US1MAMD0125,"TEWKSBURY 3.6 SSE, MA US",42.570834,-71.19813,30.8,6/12/2023,0,0,0,
US1MAMD0125,"TEWKSBURY 3.6 SSE, MA US",42.570834,-71.19813,30.8,6/13/2023,0.27,0,0,
US1MAMD0125,"TEWKSBURY 3.6 SSE, MA US",42.570834,-71.19813,30.8,6/14/2023,0,0,0,
US1MAMD0125,"TEWKSBURY 3.6 SSE, MA US",42.570834,-71.19813,30.8,6/15/2023,0.3,0,0,
US1MAMD0125,"TEWKSBURY 3.6 SSE, MA US",42.570834,-71.19813,30.8,6/16/2023,0,0,0,
US1MAMD0125,"TEWKSBURY 3.6 SSE, MA US",42.570834,-71.19813,30.8,6/17/2023,0.06,0,0,
US1MAMD0125,"TEWKSBURY 3.6 SSE, MA US",42.570834,-71.19813,30.8,6/18/2023,1.2,0,0,
US1MAMD0125,"TEWKSBURY 3.6 SSE, MA US",42.570834,-71.19813,30.8,6/19/2023,0,0,0,
US1MAMD0125,"TEWKSBURY 3.6 SSE, MA US",42.570834,-71.19813,30.8,6/20/2023,0,0,0,
US1MAMD0125,"TEWKSBURY 3.6 SSE, MA US",42.570834,-71.19813,30.8,6/21/2023,0,0,0,
US1MAMD0125,"TEWKSBURY 3.6 SSE, MA US",42.570834,-71.19813,30.8,6/22/2023,0,0,0,
US1MAMD0125,"TEWKSBURY 3.6 SSE, MA US",42.570834,-71.19813,30.8,6/23/2023,0,0,0,
US1MAMD0125,"TEWKSBURY 3.6 SSE, MA US",42.570834,-71.19813,30.8,6/24/2023,0,0,0,
US1MAMD0125,"TEWKSBURY 3.6 SSE, MA US",42.570834,-71.19813,30.8,6/25/2023,0.35,0,0,
US1MAMD0125,"TEWKSBURY 3.6 SSE, MA US",42.570834,-71.19813,30.8,6/26/2023,0.98,0,0,
US1MAMD0125,"TEWKSBURY 3.6 SSE, MA US",42.570834,-71.19813,30.8,6/27/2023,0.51,0,0,
US1MAMD0125,"TEWKSBURY 3.6 SSE, MA US",42.570834,-71.19813,30.8,6/28/2023,0.03,0,0,
US1MAMD0125,"TEWKSBURY 3.6 SSE, MA US",42.570834,-71.19813,30.8,6/29/2023,0.77,0,0,
US1MAMD0125,"TEWKSBURY 3.6 SSE, MA US",42.570834,-71.19813,30.8,6/30/2023,0,0,0,
US1MAMD0125,"TEWKSBURY 3.6 SSE, MA US",42.570834,-71.19813,30.8,7/1/2023,0,0,0,
US1MAMD0125,"TEWKSBURY 3.6 SSE, MA US",42.570834,-71.19813,30.8,7/2/2023,0.02,0,0,
US1MAMD0125,"TEWKSBURY 3.6 SSE, MA US",42.570834,-71.19813,30.8,7/3/2023,1.71,0,0,
US1MAMD0125,"TEWKSBURY 3.6 SSE, MA US",42.570834,-71.19813,30.8,7/4/2023,0.13,0,0,
US1MAMD0125,"TEWKSBURY 3.6 SSE, MA US",42.570834,-71.19813,30.8,7/5/2023,0.29,0,0,
US1MAMD0125,"TEWKSBURY 3.6 SSE, MA US",42.570834,-71.19813,30.8,7/6/2023,0,0,0,
US1MAMD0125,"TEWKSBURY 3.6 SSE, MA US",42.570834,-71.19813,30.8,7/7/2023,0.01,0,0,
US1MAMD0125,"TEWKSBURY 3.6 SSE, MA US",42.570834,-71.19813,30.8,7/8/2023,0,0,0,
US1MAMD0125,"TEWKSBURY 3.6 SSE, MA US",42.570834,-71.19813,30.8,7/9/2023,0,0,0,
US1MAMD0125,"TEWKSBURY 3.6 SSE, MA US",42.570834,-71.19813,30.8,7/10/2023,0.03,0,0,
US1MAMD0125,"TEWKSBURY 3.6 SSE, MA US",42.570834,-71.19813,30.8,7/11/2023,0.91,0,0,
US1MAMD0125,"TEWKSBURY 3.6 SSE, MA US",42.570834,-71.19813,30.8,7/12/2023,0,0,0,
US1MAMD0125,"TEWKSBURY 3.6 SSE, MA US",42.570834,-71.19813,30.8,7/13/2023,0,0,0,
US1MAMD0125,"TEWKSBURY 3.6 SSE, MA US",42.570834,-71.19813,30.8,7/14/2023,0.19,0,0,
US1MAMD0125,"TEWKSBURY 3.6 SSE, MA US",42.570834,-71.19813,30.8,7/15/2023,0.1,0,0,
US1MAMD0125,"TEWKSBURY 3.6 SSE, MA US",42.570834,-71.19813,30.8,7/16/2023,0.02,0,0,
US1MAMD0125,"TEWKSBURY 3.6 SSE, MA US",42.570834,-71.19813,30.8,7/17/2023,0.96,0,0,
US1MAMD0125,"TEWKSBURY 3.6 SSE, MA US",42.570834,-71.19813,30.8,7/18/2023,0,0,0,
US1MAMD0125,"TEWKSBURY 3.6 SSE, MA US",42.570834,-71.19813,30.8,7/19/2023,0.03,0,0,
US1MAMD0125,"TEWKSBURY 3.6 SSE, MA US",42.570834,-71.19813,30.8,7/20/2023,0,0,0,
US1MAMD0125,"TEWKSBURY 3.6 SSE, MA US",42.570834,-71.19813,30.8,7/21/2023,0,0,0,
US1MAMD0125,"TEWKSBURY 3.6 SSE, MA US",42.570834,-71.19813,30.8,7/22/2023,1.31,0,0,
US1MAMD0125,"TEWKSBURY 3.6 SSE, MA US",42.570834,-71.19813,30.8,7/23/2023,0,0,0,
US1MAMD0125,"TEWKSBURY 3.6 SSE, MA US",42.570834,-71.19813,30.8,7/24/2023,0,0,0,
US1MAMD0125,"TEWKSBURY 3.6 SSE, MA US",42.570834,-71.19813,30.8,7/25/2023,0,0,0,
US1MAMD0125,"TEWKSBURY 3.6 SSE, MA US",42.570834,-71.19813,30.8,7/26/2023,0.09,0,0,
US1MAMD0125,"TEWKSBURY 3.6 SSE, MA US",42.570834,-71.19813,30.8,7/27/2023,0,0,0,
US1MAMD0125,"TEWKSBURY 3.6 SSE, MA US",42.570834,-71.19813,30.8,7/28/2023,0.11,0,0,
US1MAMD0125,"TEWKSBURY 3.6 SSE, MA US",42.570834,-71.19813,30.8,7/29/2023,0,0,0,
US1MAMD0125,"TEWKSBURY 3.6 SSE, MA US",42.570834,-71.19813,30.8,7/30/2023,1.81,0,0,
US1MAMD0125,"TEWKSBURY 3.6 SSE, MA US",42.570834,-71.19813,30.8,7/31/2023,0,0,0,
US1MAMD0125,"TEWKSBURY 3.6 SSE, MA US",42.570834,-71.19813,30.8,8/1/2023,0,0,0,
US1MAMD0125,"TEWKSBURY 3.6 SSE, MA US",42.570834,-71.19813,30.8,8/2/2023,0,0,0,
US1MAMD0125,"TEWKSBURY 3.6 SSE, MA US",42.570834,-71.19813,30.8,8/3/2023,0,0,0,
US1MAMD0125,"TEWKSBURY 3.6 SSE, MA US",42.570834,-71.19813,30.8,8/4/2023,0,0,0,
US1MAMD0125,"TEWKSBURY 3.6 SSE, MA US",42.570834,-71.19813,30.8,8/5/2023,0,0,0,
US1MAMD0125,"TEWKSBURY 3.6 SSE, MA US",42.570834,-71.19813,30.8,8/6/2023,0,0,0,
US1MAMD0125,"TEWKSBURY 3.6 SSE, MA US",42.570834,-71.19813,30.8,8/7/2023,0,0,0,
US1MAMD0125,"TEWKSBURY 3.6 SSE, MA US",42.570834,-71.19813,30.8,8/8/2023,1.02,0,0,
US1MAMD0125,"TEWKSBURY 3.6 SSE, MA US",42.570834,-71.19813,30.8,8/9/2023,3.88,0,0,
US1MAMD0125,"TEWKSBURY 3.6 SSE, MA US",42.570834,-71.19813,30.8,8/10/2023,0,0,0,
US1MAMD0125,"TEWKSBURY 3.6 SSE, MA US",42.570834,-71.19813,30.8,8/11/2023,0.76,0,0,
US1MAMD0125,"TEWKSBURY 3.6 SSE, MA US",42.570834,-71.19813,30.8,8/12/2023,0,0,0,
US1MAMD0125,"TEWKSBURY 3.6 SSE, MA US",42.570834,-71.19813,30.8,8/13/2023,0,0,0,
US1MAMD0125,"TEWKSBURY 3.6 SSE, MA US",42.570834,-71.19813,30.8,8/14/2023,0,0,0,
US1MAMD0125,"TEWKSBURY 3.6 SSE, MA US",42.570834,-71.19813,30.8,8/15/2023,0.46,0,0,
US1MAMD0125,"TEWKSBURY 3.6 SSE, MA US",42.570834,-71.19813,30.8,8/16/2023,0.44,0,0,
US1MAMD0125,"TEWKSBURY 3.6 SSE, MA US",42.570834,-71.19813,30.8,8/17/2023,0,0,0,
US1MAMD0125,"TEWKSBURY 3.6 SSE, MA US",42.570834,-71.19813,30.8,8/18/2023,0,0,0,
US1MAMD0125,"TEWKSBURY 3.6 SSE, MA US",42.570834,-71.19813,30.8,8/19/2023,3.41,0,0,
US1MAMD0125,"TEWKSBURY 3.6 SSE, MA US",42.570834,-71.19813,30.8,8/20/2023,0,0,0,
US1MAMD0125,"TEWKSBURY 3.6 SSE, MA US",42.570834,-71.19813,30.8,8/21/2023,0,0,0,
US1MAMD0125,"TEWKSBURY 3.6 SSE, MA US",42.570834,-71.19813,30.8,8/22/2023,0.03,0,0,
US1MAMD0125,"TEWKSBURY 3.6 SSE, MA US",42.570834,-71.19813,30.8,8/23/2023,0,0,0,
US1MAMD0125,"TEWKSBURY 3.6 SSE, MA US",42.570834,-71.19813,30.8,8/24/2023,0,0,0,
US1MAMD0125,"TEWKSBURY 3.6 SSE, MA US",42.570834,-71.19813,30.8,8/25/2023,0.82,0,0,
US1MAMD0125,"TEWKSBURY 3.6 SSE, MA US",42.570834,-71.19813,30.8,8/26/2023,1.01,0,0,
US1MAMD0125,"TEWKSBURY 3.6 SSE, MA US",42.570834,-71.19813,30.8,8/27/2023,0,0,0,
US1MAMD0125,"TEWKSBURY 3.6 SSE, MA US",42.570834,-71.19813,30.8,8/28/2023,0,0,0,
US1MAMD0125,"TEWKSBURY 3.6 SSE, MA US",42.570834,-71.19813,30.8,8/29/2023,0,0,0,
US1MAMD0125,"TEWKSBURY 3.6 SSE, MA US",42.570834,-71.19813,30.8,8/30/2023,0.54,0,0,
US1MAMD0125,"TEWKSBURY 3.6 SSE, MA US",42.570834,-71.19813,30.8,8/31/2023,0.33,0,0,
US1MAMD0125,"TEWKSBURY 3.6 SSE, MA US",42.570834,-71.19813,30.8,9/1/2023,0,0,0,
US1MAMD0125,"TEWKSBURY 3.6 SSE, MA US",42.570834,-71.19813,30.8,9/2/2023,0,0,0,
US1MAMD0125,"TEWKSBURY 3.6 SSE, MA US",42.570834,-71.19813,30.8,9/3/2023,0.01,0,0,
US1MAMD0125,"TEWKSBURY 3.6 SSE, MA US",42.570834,-71.19813,30.8,9/4/2023,0,0,0,
US1MAMD0125,"TEWKSBURY 3.6 SSE, MA US",42.570834,-71.19813,30.8,9/5/2023,0,0,0,
US1MAMD0125,"TEWKSBURY 3.6 SSE, MA US",42.570834,-71.19813,30.8,9/6/2023,0,0,0,
US1MAMD0125,"TEWKSBURY 3.6 SSE, MA US",42.570834,-71.19813,30.8,9/7/2023,0,0,0,
US1MAMD0125,"TEWKSBURY 3.6 SSE, MA US",42.570834,-71.19813,30.8,9/8/2023,0,0,0,
US1MAMD0125,"TEWKSBURY 3.6 SSE, MA US",42.570834,-71.19813,30.8,9/9/2023,0.87,0,0,
US1MAMD0125,"TEWKSBURY 3.6 SSE, MA US",42.570834,-71.19813,30.8,9/10/2023,0.04,0,0,
US1MAMD0125,"TEWKSBURY 3.6 SSE, MA US",42.570834,-71.19813,30.8,9/11/2023,0.83,0,0,
US1MAMD0125,"TEWKSBURY 3.6 SSE, MA US",42.570834,-71.19813,30.8,9/12/2023,0.87,0,0,
US1MAMD0125,"TEWKSBURY 3.6 SSE, MA US",42.570834,-71.19813,30.8,9/13/2023,0.02,0,0,
US1MAMD0125,"TEWKSBURY 3.6 SSE, MA US",42.570834,-71.19813,30.8,9/14/2023,0.61,0,0,
US1MAMD0125,"TEWKSBURY 3.6 SSE, MA US",42.570834,-71.19813,30.8,9/15/2023,0,0,0,
US1MAMD0125,"TEWKSBURY 3.6 SSE, MA US",42.570834,-71.19813,30.8,9/16/2023,0.02,0,0,
US1MAMD0125,"TEWKSBURY 3.6 SSE, MA US",42.570834,-71.19813,30.8,9/17/2023,0.08,0,0,
US1MAMD0125,"TEWKSBURY 3.6 SSE, MA US",42.570834,-71.19813,30.8,9/18/2023,0.02,0,0,
US1MAMD0125,"TEWKSBURY 3.6 SSE, MA US",42.570834,-71.19813,30.8,9/19/2023,2.89,0,0,
US1MAMD0125,"TEWKSBURY 3.6 SSE, MA US",42.570834,-71.19813,30.8,9/20/2023,0,0,0,
US1MAMD0125,"TEWKSBURY 3.6 SSE, MA US",42.570834,-71.19813,30.8,9/21/2023,0,0,0,
US1MAMD0125,"TEWKSBURY 3.6 SSE, MA US",42.570834,-71.19813,30.8,9/22/2023,0,0,0,
US1MAMD0125,"TEWKSBURY 3.6 SSE, MA US",42.570834,-71.19813,30.8,9/23/2023,0,0,0,
US1MAMD0125,"TEWKSBURY 3.6 SSE, MA US",42.570834,-71.19813,30.8,9/24/2023,0.05,0,0,
US1MAMD0125,"TEWKSBURY 3.6 SSE, MA US",42.570834,-71.19813,30.8,9/25/2023,0.29,0,0,
US1MAMD0125,"TEWKSBURY 3.6 SSE, MA US",42.570834,-71.19813,30.8,9/26/2023,0.43,0,0,
US1MAMD0125,"TEWKSBURY 3.6 SSE, MA US",42.570834,-71.19813,30.8,9/27/2023,0.02,0,0,
US1MAMD0125,"TEWKSBURY 3.6 SSE, MA US",42.570834,-71.19813,30.8,9/28/2023,0,0,0,
US1MAMD0125,"TEWKSBURY 3.6 SSE, MA US",42.570834,-71.19813,30.8,9/29/2023,0.01,0,0,
US1MAMD0125,"TEWKSBURY 3.6 SSE, MA US",42.570834,-71.19813,30.8,9/30/2023,0.5,0,0,
US1MAMD0125,"TEWKSBURY 3.6 SSE, MA US",42.570834,-71.19813,30.8,10/1/2023,0,0,0,
US1MAMD0125,"TEWKSBURY 3.6 SSE, MA US",42.570834,-71.19813,30.8,10/2/2023,0,0,0,
US1MAMD0125,"TEWKSBURY 3.6 SSE, MA US",42.570834,-71.19813,30.8,10/3/2023,0,0,0,
US1MAMD0125,"TEWKSBURY 3.6 SSE, MA US",42.570834,-71.19813,30.8,10/4/2023,0,0,0,
US1MAMD0125,"TEWKSBURY 3.6 SSE, MA US",42.570834,-71.19813,30.8,10/5/2023,0,0,0,
US1MAMD0125,"TEWKSBURY 3.6 SSE, MA US",42.570834,-71.19813,30.8,10/6/2023,0,0,0,
US1MAMD0125,"TEWKSBURY 3.6 SSE, MA US",42.570834,-71.19813,30.8,10/7/2023,0.01,0,0,
US1MAMD0125,"TEWKSBURY 3.6 SSE, MA US",42.570834,-71.19813,30.8,10/8/2023,0.29,0,0,
US1MAMD0125,"TEWKSBURY 3.6 SSE, MA US",42.570834,-71.19813,30.8,10/9/2023,0,0,0,
US1MAMD0125,"TEWKSBURY 3.6 SSE, MA US",42.570834,-71.19813,30.8,10/10/2023,0,0,0,
US1MAMD0125,"TEWKSBURY 3.6 SSE, MA US",42.570834,-71.19813,30.8,10/11/2023,0,0,0,
US1MAMD0125,"TEWKSBURY 3.6 SSE, MA US",42.570834,-71.19813,30.8,10/12/2023,0,0,0,
US1MAMD0125,"TEWKSBURY 3.6 SSE, MA US",42.570834,-71.19813,30.8,10/13/2023,0,0,0,
US1MAMD0125,"TEWKSBURY 3.6 SSE, MA US",42.570834,-71.19813,30.8,10/14/2023,0,0,0,
US1MAMD0125,"TEWKSBURY 3.6 SSE, MA US",42.570834,-71.19813,30.8,10/15/2023,0,0,0,
US1MAMD0125,"TEWKSBURY 3.6 SSE, MA US",42.570834,-71.19813,30.8,10/16/2023,0.06,0,0,
US1MAMD0125,"TEWKSBURY 3.6 SSE, MA US",42.570834,-71.19813,30.8,10/17/2023,0.03,0,0,
US1MAMD0125,"TEWKSBURY 3.6 SSE, MA US",42.570834,-71.19813,30.8,10/18/2023,0.01,0,0,
US1MAMD0125,"TEWKSBURY 3.6 SSE, MA US",42.570834,-71.19813,30.8,10/19/2023,0.02,0,0,
US1MAMD0125,"TEWKSBURY 3.6 SSE, MA US",42.570834,-71.19813,30.8,10/20/2023,0,0,0,
US1MAMD0125,"TEWKSBURY 3.6 SSE, MA US",42.570834,-71.19813,30.8,10/21/2023,0.03,0,0,
US1MAMD0125,"TEWKSBURY 3.6 SSE, MA US",42.570834,-71.19813,30.8,10/22/2023,0.86,0,0,
US1MAMD0125,"TEWKSBURY 3.6 SSE, MA US",42.570834,-71.19813,30.8,10/23/2023,0,0,0,
US1MAMD0125,"TEWKSBURY 3.6 SSE, MA US",42.570834,-71.19813,30.8,10/24/2023,0,0,0,
US1MAMD0125,"TEWKSBURY 3.6 SSE, MA US",42.570834,-71.19813,30.8,10/25/2023,0,0,0,
US1MAMD0125,"TEWKSBURY 3.6 SSE, MA US",42.570834,-71.19813,30.8,10/26/2023,0,0,0,
US1MAMD0125,"TEWKSBURY 3.6 SSE, MA US",42.570834,-71.19813,30.8,10/27/2023,0,0,0,
US1MAMD0125,"TEWKSBURY 3.6 SSE, MA US",42.570834,-71.19813,30.8,10/28/2023,0,0,0,
US1MAMD0125,"TEWKSBURY 3.6 SSE, MA US",42.570834,-71.19813,30.8,10/29/2023,0,0,0,
US1MAMD0125,"TEWKSBURY 3.6 SSE, MA US",42.570834,-71.19813,30.8,10/30/2023,0.62,0,0,
US1MAMD0125,"TEWKSBURY 3.6 SSE, MA US",42.570834,-71.19813,30.8,10/31/2023,0.36,0,0,
US1MAMD0125,"TEWKSBURY 3.6 SSE, MA US",42.570834,-71.19813,30.8,11/1/2023,0,0,0,
US1MAMD0125,"TEWKSBURY 3.6 SSE, MA US",42.570834,-71.19813,30.8,11/2/2023,0,0,0,
US1MAMD0125,"TEWKSBURY 3.6 SSE, MA US",42.570834,-71.19813,30.8,11/3/2023,0,0,0,
US1MAMD0125,"TEWKSBURY 3.6 SSE, MA US",42.570834,-71.19813,30.8,11/4/2023,0,0,0,
US1MAMD0125,"TEWKSBURY 3.6 SSE, MA US",42.570834,-71.19813,30.8,11/5/2023,0,0,0,
US1MAMD0125,"TEWKSBURY 3.6 SSE, MA US",42.570834,-71.19813,30.8,11/6/2023,0,0,0,
US1MAMD0125,"TEWKSBURY 3.6 SSE, MA US",42.570834,-71.19813,30.8,11/7/2023,0.09,0,0,
US1MAMD0125,"TEWKSBURY 3.6 SSE, MA US",42.570834,-71.19813,30.8,11/8/2023,0,0,0,
US1MAMD0125,"TEWKSBURY 3.6 SSE, MA US",42.570834,-71.19813,30.8,11/9/2023,0.04,0,0,
US1MAMD0125,"TEWKSBURY 3.6 SSE, MA US",42.570834,-71.19813,30.8,11/10/2023,0.08,0,0,
US1MAMD0125,"TEWKSBURY 3.6 SSE, MA US",42.570834,-71.19813,30.8,11/11/2023,0,0,0,
US1MAMD0125,"TEWKSBURY 3.6 SSE, MA US",42.570834,-71.19813,30.8,11/12/2023,0,0,0,
US1MAMD0125,"TEWKSBURY 3.6 SSE, MA US",42.570834,-71.19813,30.8,11/13/2023,0,0,0,
US1MAMD0125,"TEWKSBURY 3.6 SSE, MA US",42.570834,-71.19813,30.8,11/14/2023,0,0,0,
US1MAMD0125,"TEWKSBURY 3.6 SSE, MA US",42.570834,-71.19813,30.8,11/15/2023,0,0,0,
US1MAMD0125,"TEWKSBURY 3.6 SSE, MA US",42.570834,-71.19813,30.8,11/16/2023,0,0,0,
US1MAMD0125,"TEWKSBURY 3.6 SSE, MA US",42.570834,-71.19813,30.8,11/17/2023,0,0,0,
US1MAMD0125,"TEWKSBURY 3.6 SSE, MA US",42.570834,-71.19813,30.8,11/18/2023,0.02,0,0,
US1MAMD0125,"TEWKSBURY 3.6 SSE, MA US",42.570834,-71.19813,30.8,11/19/2023,0.12,0,0,
US1MAMD0125,"TEWKSBURY 3.6 SSE, MA US",42.570834,-71.19813,30.8,11/20/2023,0,0,0,
US1MAMD0125,"TEWKSBURY 3.6 SSE, MA US",42.570834,-71.19813,30.8,11/21/2023,0,0,0,
US1MAMD0125,"TEWKSBURY 3.6 SSE, MA US",42.570834,-71.19813,30.8,11/22/2023,0.88,0,0,
US1MAMD0125,"TEWKSBURY 3.6 SSE, MA US",42.570834,-71.19813,30.8,11/23/2023,0.33,0,0,
US1MAMD0125,"TEWKSBURY 3.6 SSE, MA US",42.570834,-71.19813,30.8,11/24/2023,0,0,0,
US1MAMD0125,"TEWKSBURY 3.6 SSE, MA US",42.570834,-71.19813,30.8,11/25/2023,0,0,0,
US1MAMD0125,"TEWKSBURY 3.6 SSE, MA US",42.570834,-71.19813,30.8,11/26/2023,0,0,0,
US1MAMD0125,"TEWKSBURY 3.6 SSE, MA US",42.570834,-71.19813,30.8,11/27/2023,0.35,0,0,
US1MAMD0125,"TEWKSBURY 3.6 SSE, MA US",42.570834,-71.19813,30.8,11/28/2023,0,0,0,
US1MAMD0125,"TEWKSBURY 3.6 SSE, MA US",42.570834,-71.19813,30.8,11/29/2023,0,0,0,
US1MAMD0125,"TEWKSBURY 3.6 SSE, MA US",42.570834,-71.19813,30.8,11/30/2023,0,0,0,
US1MAMD0125,"TEWKSBURY 3.6 SSE, MA US",42.570834,-71.19813,30.8,12/1/2023,0,0,0,
US1MAMD0125,"TEWKSBURY 3.6 SSE, MA US",42.570834,-71.19813,30.8,12/2/2023,0.11,0,0,
US1MAMD0125,"TEWKSBURY 3.6 SSE, MA US",42.570834,-71.19813,30.8,12/3/2023,0,0,0,
US1MAMD0125,"TEWKSBURY 3.6 SSE, MA US",42.570834,-71.19813,30.8,12/4/2023,0.95,0,0,
US1MAMD0125,"TEWKSBURY 3.6 SSE, MA US",42.570834,-71.19813,30.8,12/5/2023,0,0,0,
US1MAMD0125,"TEWKSBURY 3.6 SSE, MA US",42.570834,-71.19813,30.8,12/6/2023,0.01,0.1,0.1,
US1MAMD0125,"TEWKSBURY 3.6 SSE, MA US",42.570834,-71.19813,30.8,12/7/2023,0,0,0,
US1MAMD0125,"TEWKSBURY 3.6 SSE, MA US",42.570834,-71.19813,30.8,12/8/2023,0,0,0,
US1MAMD0125,"TEWKSBURY 3.6 SSE, MA US",42.570834,-71.19813,30.8,12/9/2023,0,0,0,
US1MAMD0125,"TEWKSBURY 3.6 SSE, MA US",42.570834,-71.19813,30.8,12/10/2023,0,0,0,
US1MAMD0125,"TEWKSBURY 3.6 SSE, MA US",42.570834,-71.19813,30.8,12/11/2023,2.93,0,0,
US1MAMD0125,"TEWKSBURY 3.6 SSE, MA US",42.570834,-71.19813,30.8,12/12/2023,0.09,0,0,
US1MAMD0125,"TEWKSBURY 3.6 SSE, MA US",42.570834,-71.19813,30.8,12/13/2023,0,0,0,
US1MAMD0125,"TEWKSBURY 3.6 SSE, MA US",42.570834,-71.19813,30.8,12/14/2023,0,0,0,
US1MAMD0125,"TEWKSBURY 3.6 SSE, MA US",42.570834,-71.19813,30.8,12/15/2023,0,0,0,
US1MAMD0125,"TEWKSBURY 3.6 SSE, MA US",42.570834,-71.19813,30.8,12/16/2023,0,0,0,
US1MAMD0125,"TEWKSBURY 3.6 SSE, MA US",42.570834,-71.19813,30.8,12/17/2023,0,0,0,
US1MAMD0125,"TEWKSBURY 3.6 SSE, MA US",42.570834,-71.19813,30.8,12/18/2023,1.57,0,0,
US1MAMD0125,"TEWKSBURY 3.6 SSE, MA US",42.570834,-71.19813,30.8,12/19/2023,1.54,0,0,
US1MAMD0125,"TEWKSBURY 3.6 SSE, MA US",42.570834,-71.19813,30.8,12/20/2023,0,0,0,
US1MAMD0125,"TEWKSBURY 3.6 SSE, MA US",42.570834,-71.19813,30.8,12/21/2023,0,0,0,
US1MAMD0125,"TEWKSBURY 3.6 SSE, MA US",42.570834,-71.19813,30.8,12/22/2023,0,0,0,
US1MAMD0125,"TEWKSBURY 3.6 SSE, MA US",42.570834,-71.19813,30.8,12/23/2023,0,0,0,
US1MAMD0125,"TEWKSBURY 3.6 SSE, MA US",42.570834,-71.19813,30.8,12/24/2023,0,0,0,
US1MAMD0125,"TEWKSBURY 3.6 SSE, MA US",42.570834,-71.19813,30.8,12/25/2023,0.06,0,0,
US1MAMD0125,"TEWKSBURY 3.6 SSE, MA US",42.570834,-71.19813,30.8,12/26/2023,0.01,0,0,
US1MAMD0125,"TEWKSBURY 3.6 SSE, MA US",42.570834,-71.19813,30.8,12/27/2023,0,0,0,
US1MAMD0125,"TEWKSBURY 3.6 SSE, MA US",42.570834,-71.19813,30.8,12/28/2023,0.24,0,0,
US1MAMD0125,"TEWKSBURY 3.6 SSE, MA US",42.570834,-71.19813,30.8,12/29/2023,0.53,0,0,
US1MAMD0125,"TEWKSBURY 3.6 SSE, MA US",42.570834,-71.19813,30.8,12/30/2023,0.06,0,0,
US1MAMD0125,"TEWKSBURY 3.6 SSE, MA US",42.570834,-71.19813,30.8,12/31/2023,0.05,0,0,
US1MAMD0125,"TEWKSBURY 3.6 SSE, MA US",42.570834,-71.19813,30.8,1/1/2024,0,0,0,
US1MAMD0125,"TEWKSBURY 3.6 SSE, MA US",42.570834,-71.19813,30.8,1/2/2024,0,0,0,
US1MAMD0125,"TEWKSBURY 3.6 SSE, MA US",42.570834,-71.19813,30.8,1/3/2024,0,0,0,
US1MAMD0125,"TEWKSBURY 3.6 SSE, MA US",42.570834,-71.19813,30.8,1/4/2024,0,0,0,
US1MAMD0125,"TEWKSBURY 3.6 SSE, MA US",42.570834,-71.19813,30.8,1/5/2024,0,0,0,
US1MAMD0125,"TEWKSBURY 3.6 SSE, MA US",42.570834,-71.19813,30.8,1/6/2024,0,0,0,
US1MAMD0125,"TEWKSBURY 3.6 SSE, MA US",42.570834,-71.19813,30.8,1/7/2024,0.69,6.1,6.1,
US1MAMD0125,"TEWKSBURY 3.6 SSE, MA US",42.570834,-71.19813,30.8,1/8/2024,0.45,7.4,13.5,
US1MAMD0125,"TEWKSBURY 3.6 SSE, MA US",42.570834,-71.19813,30.8,1/9/2024,0,0,12.1,
US1MAMD0125,"TEWKSBURY 3.6 SSE, MA US",42.570834,-71.19813,30.8,1/10/2024,2.77,0,2,
US1MAMD0125,"TEWKSBURY 3.6 SSE, MA US",42.570834,-71.19813,30.8,1/11/2024,0,0,0,
US1MAMD0125,"TEWKSBURY 3.6 SSE, MA US",42.570834,-71.19813,30.8,1/12/2024,0,0,0,
US1MAMD0125,"TEWKSBURY 3.6 SSE, MA US",42.570834,-71.19813,30.8,1/13/2024,0.89,0,0,
US1MAMD0125,"TEWKSBURY 3.6 SSE, MA US",42.570834,-71.19813,30.8,1/14/2024,0.03,0,0,
